FishIDs,Stock,Pond,Trial,Chamber.No,Ind,Mass,Volume,SMR.Start.Date,SMR.Date.Time,SMR.Phase,SMR.Temp.true,Temp.factor,Slope.with.BR.SMR,Slope.SMR,SE.SMR,R2.SMR,MR.abs.with.BR,BR.SMR,SMR.abs,SMR,SMR.units,DO.unit,MMR.Date,MMR.Date.Time,MMR.Phase,MMR.Temp.true,Slope.with.BR.MMR,Slope.MMR,SE.MMR,R2.MMR,MR.abs.with.BR.MMR,BR.MMR,MMR.abs,MMR,MMR.units,MMR.Best.Temp,MMR.Best.abs.with.BR,MMR.Best.BR,MR.Best.abs,MMR.Best,MMR.Best.units,Trial.Best.MMR,Experiment,test.Num,Replicate,AS.absolute,AS.absolute.units,AS.factorial,AS.Best.absolute,AS.Best.absolute.units,AS.Best.factorial,K,relative.weight
275,LP,BC,Acclimated,CH6,131,11.97,317,10/15/21,(2021-Oct-15 10:08:02),M77,24.96208333,25,-0.003078632,-0.002185848,2.09E-05,0.989277582,3.380670522,28.99936581,2.40029751,200.5261078,3.342101796,mg O2,10/15/21,(2021-Oct-15 13:41:53),M9,24.91683333,-0.005614741,-0.004854449,2.11E-05,0.99777658,6.172464493,13.54100529,5.336650749,458.8693679,7.647822799,24.98266667,6.68879828,11.3604937,5.92891777,495.3147679,8.255246131,SMR,17,1,1,258.3432602,4.305721003,2.288327306,294.7886601,4.913144335,2.470076208,0.649834127,77.67079417
276,LP,BC,Acclimated,CH7,132,11.63,317,10/15/21,(2021-Oct-15 08:07:02),M66,24.99608333,25,-0.002915074,-0.00193768,2.09E-05,0.986463651,3.2046339,33.52894989,2.130153805,183.1602584,3.052670974,mg O2,10/15/21,(2021-Oct-15 13:30:53),M8,24.93941667,-0.005975426,-0.005135236,2.06E-05,0.998098689,6.576506012,14.0607479,5.651800081,501.0461064,8.350768441,24.93941667,6.57650601,14.0607479,5.65180008,501.0461064,8.350768441,MMR,17,1,1,317.885848,5.298097467,2.735561255,317.885848,5.298097467,2.735561255,0.586496,69.79450832
277,LP,BC,Acclimated,CH8,133,17.31,317,10/15/21,(2021-Oct-15 06:17:02),M56,24.98266667,25,-0.003956352,-0.002978353,2.08E-05,0.99427104,4.268445376,24.71972268,3.213297516,185.6324388,3.093873981,mg O2,10/15/21,(2021-Oct-15 13:08:53),M6,24.9395,-0.008186253,-0.007352886,2.29E-05,0.998852237,8.845573498,10.18007927,7.945087104,471.5185225,7.858642041,24.9395,8.8455735,10.1800793,7.9450871,471.5185225,7.858642041,MMR,17,1,1,285.8860836,4.764768061,2.540065332,285.8860836,4.764768061,2.540065332,0.694203119,81.47539648
278,LP,DB,Acclimated,CH1,134,13.87,317,10/18/21,(2021-Oct-18 12:32:27),M73,20.97255556,21,-0.002119022,-0.001880588,9.66E-06,0.995325523,2.312421387,11.25207488,2.052226001,147.9614997,2.466024995,mg O2,10/18/21,(2021-Oct-18 14:22:51),M2,20.95361111,-0.00512632,-0.004971246,8.76E-06,0.999447989,5.595111477,3.025043615,5.425856915,392.6090387,6.543483978,20.95861111,7.043033519,2.407262747,6.873489197,495.5651908,8.259419847,SMR,18,1,1,244.647539,4.077458983,2.653454037,347.6036912,5.793394853,3.349284725,0.61580025,72.66596205
279,LP,DB,Acclimated,CH2,135,9.23,317,10/18/21,(2021-Oct-18 09:44:27),M59,20.9675,21,-0.00170977,-0.001461104,1.90E-05,0.970914298,1.894377015,14.54383457,1.618861955,175.3913278,2.923188796,mg O2,10/18/21,(2021-Oct-18 14:22:51),M2,20.95361111,-0.004499727,-0.004333276,1.29E-05,0.998424855,4.990593764,3.699156284,4.805983902,538.7874329,8.979790549,20.94905556,5.215573697,4.577107388,4.976851288,539.2038232,8.986730387,SMR,18,1,1,363.3961051,6.056601752,3.071916039,363.8124954,6.063541591,3.074290103,0.637583978,77.32678269
280,LP,DB,Acclimated,CH3,136,12.37,317,10/18/21,(2021-Oct-18 11:32:27),M68,20.96772222,21,-0.002012626,-0.001738083,1.08E-05,0.993234687,2.207182476,13.64103418,1.90609996,154.0905384,2.56817564,mg O2,10/18/21,(2021-Oct-18 14:34:51),M3,20.9365,-0.005024633,-0.004850728,7.60E-06,0.999563006,5.51505778,3.461048638,5.324178947,439.6514407,7.327524012,20.9565,6.474257707,2.730428679,6.297482718,509.0931866,8.484886443,SMR,18,1,1,285.5609023,4.759348372,2.853202054,355.0026482,5.916710803,3.303857536,0.649801254,77.49621519
281,LP,DB,Acclimated,CH4,137,12.34,317,10/18/21,(2021-Oct-18 02:33:28),M23,20.95955556,21,-0.00221007,-0.002040111,2.09E-05,0.981597698,2.423952188,7.690224244,2.237544829,181.3245405,3.022075674,mg O2,10/18/21,(2021-Oct-18 14:22:51),M2,20.95361111,-0.006159105,-0.006010682,1.96E-05,0.998109527,6.758040916,2.409807934,6.59518511,540.1462006,9.002436677,20.95166667,7.127484745,2.230742899,6.968488885,564.7073651,9.411789418,SMR,18,1,1,358.8216602,5.980361003,2.978891877,383.3828247,6.389713744,3.114346043,0.64354587,76.69439112
282,LP,DB,Acclimated,CH5,138,10.22,317,10/18/21,(2021-Oct-18 09:56:27),M60,20.96283333,21,-0.001832545,-0.001513037,1.20E-05,0.988867342,2.023876893,17.43516929,1.671010531,163.5039658,2.725066097,mg O2,10/18/21,(2021-Oct-18 15:10:51),M6,20.9775,-0.00457919,-0.004358658,1.32E-05,0.998373611,5.060096666,4.815972349,4.81640381,479.2441602,7.98740267,20.95933333,6.176371654,3.156940296,5.981387288,585.2629441,9.754382401,SMR,18,1,1,315.7401944,5.262336573,2.931085847,421.7589782,7.029316304,3.579503048,0.565116214,67.59491683
283,LP,DB,Acclimated,CH6,139,14.066,317,10/18/21,(2021-Oct-18 04:21:28),M32,20.94322222,21,-0.00216764,-0.001900026,1.04E-05,0.994742141,2.363946928,12.34588362,2.072096792,147.3124408,2.455207346,mg O2,10/18/21,(2021-Oct-18 15:10:51),M6,20.9775,-0.005252715,-0.005014922,1.60E-05,0.998200022,5.736469513,4.52705173,5.476776571,401.523209,6.692053484,20.96211111,6.660026271,3.142478491,6.450736378,458.6048897,7.643414828,SMR,18,1,1,254.2107683,4.236846138,2.725657161,311.2924489,5.188207482,3.11314433,0.645319373,76.36046343
284,LP,DB,Acclimated,CH7,140,13.914,317,10/18/21,(2021-Oct-18 11:32:27),M68,20.96772222,21,-0.002155957,-0.001812427,1.56E-05,0.986904613,2.352385001,15.93399972,1.977555982,142.1270649,2.368784416,mg O2,10/18/21,(2021-Oct-18 15:22:51),M7,20.99233333,-0.004926429,-0.004706066,1.61E-05,0.997922078,5.377827654,4.473071761,5.137273563,373.0772377,6.217953962,20.94905556,6.697813342,4.177318061,6.418024376,461.2637901,7.687729835,SMR,18,1,1,230.9501728,3.849169546,2.624955619,319.1367252,5.31894542,3.245432461,0.64479764,76.29872683
285,LP,DB,Acclimated,CH8,141,13.9975,317,10/18/21,(2021-Oct-18 03:57:28),M30,20.95388889,21,-0.002275113,-0.001928795,1.11E-05,0.994199586,2.481713199,15.22201636,2.10394641,150.3087273,2.505145454,mg O2,10/18/21,(2021-Oct-18 15:46:51),M9,21.0345,-0.006177116,-0.005821201,1.31E-05,0.999100114,6.738443132,5.761836797,6.350185036,454.2335505,7.570559175,20.95933333,8.356398671,3.561903602,8.058751805,575.7279375,9.595465625,SMR,18,1,1,303.9248232,5.065413721,3.022003837,425.4192103,7.090320171,3.830302791,0.699306031,83.09991418
286,LP,DB,Acclimated,CH1,142,10.51,317,10/19/21,(2021-Oct-19 21:21:42),M2,23.04444444,23,-0.002119108,-0.001864296,1.21E-05,0.992622534,2.338147047,12.02446415,2.056997393,195.7181154,3.261968591,mg O2,10/20/21,(2021-Oct-20 13:22:44),M2,22.98166667,-0.004320261,-0.004064446,2.08E-05,0.996919975,4.771641903,5.921285417,4.489099367,440.1077811,7.335129684,22.98166667,4.771641903,5.921285417,4.489099367,440.1077811,7.335129684,MMR,19,1,1,244.3896656,4.073161094,2.248681887,244.3896656,4.073161094,2.248681887,0.663401021,80.01542153
287,LP,DB,Acclimated,CH2,143,13.57,317,10/19/21,(2021-Oct-19 21:33:42),M3,23.03572222,23,-0.002506221,-0.002206348,1.93E-05,0.986620297,2.737665017,11.96512188,2.410100061,177.6050156,2.960083593,mg O2,10/20/21,(2021-Oct-20 13:11:44),M1,22.99108333,-0.006292313,-0.005995054,3.62E-05,0.995711638,6.879737713,4.724156971,6.554728104,493.2075323,8.220125538,22.90905556,7.336621934,5.128585253,6.960357023,512.9224041,8.548706734,SMR,19,1,1,315.6025167,5.260041945,2.776991014,335.3173885,5.588623142,2.88799504,0.655639107,77.80010445
288,LP,DB,Acclimated,CH3,144,10.92,317,10/19/21,(2021-Oct-20 12:21:42),M77,22.98572222,23,-0.001978318,-0.001594419,1.08E-05,0.991929339,2.179885323,19.40536283,1.756870667,160.8855922,2.681426537,mg O2,10/20/21,(2021-Oct-20 13:33:44),M3,22.9625,-0.004780849,-0.00446863,2.20E-05,0.997152258,5.2722628,6.530614447,4.927951644,461.8511381,7.697518968,22.99033333,5.478959541,6.180714452,5.140320696,470.7253385,7.845422308,SMR,19,1,1,300.9655459,5.016092431,2.870680536,309.8397463,5.163995771,2.925838989,0.657017027,79.00195952
289,LP,DB,Acclimated,CH4,145,14.26,317,10/19/21,(2021-Oct-20 05:33:42),M43,22.92416667,23,-0.00254977,-0.002218915,1.73E-05,0.989288363,2.778902923,12.97588286,2.418315735,169.5873587,2.826455979,mg O2,10/20/21,(2021-Oct-20 14:50:44),M10,22.93091667,-0.005906591,-0.005583757,4.16E-05,0.993484331,6.446311418,5.46564924,6.093978647,440.3163762,7.338606271,22.98422222,7.103767391,4.41864722,6.78987697,476.1484551,7.935807586,SMR,19,1,1,270.7290175,4.512150292,2.596398573,306.5610964,5.109351607,2.807688372,0.685906884,81.39176973
290,LP,DB,Acclimated,CH5,146,7.9,317,10/19/21,(2021-Oct-19 21:21:42),M2,23.04444444,23,-0.001689157,-0.001293612,8.96E-06,0.991528612,1.879626344,23.41671648,1.439479572,182.212604,3.036876734,mg O2,10/20/21,(2021-Oct-20 13:55:44),M5,22.90641667,-0.003878883,-0.003475575,1.85E-05,0.996665157,4.319477781,10.39753166,3.870358712,504.6100015,8.410166692,22.90641667,4.319477781,10.39753166,3.870358712,504.6100015,8.410166692,MMR,19,1,1,322.3973975,5.373289958,2.769347401,322.3973975,5.373289958,2.769347401,0.6179984,75.50419375
291,LP,DB,Acclimated,CH6,147,12.53,317,10/20/21,(2021-Oct-20 10:57:42),M70,22.96738889,23,-0.00228792,-0.001809587,1.52E-05,0.98758243,2.507770586,20.9068952,1.983473618,158.2979743,2.638299572,mg O2,10/20/21,(2021-Oct-20 14:06:44),M6,22.91391667,-0.005997284,-0.005545459,2.20E-05,0.998145735,6.586313684,7.533841041,6.090111281,510.0595713,8.500992854,22.91391667,6.586313684,7.533841041,6.090111281,510.0595713,8.500992854,MMR,19,1,1,351.761597,5.862693283,3.222148442,351.761597,5.862693283,3.222148442,0.649535812,77.46455824
292,LP,DB,Acclimated,CH7,148,10.23,317,10/20/21,(2021-Oct-20 03:33:42),M33,22.94394444,23,-0.002255571,-0.001847143,1.11E-05,0.993661554,2.490989126,18.10751221,2.039932966,199.4069371,3.323448951,mg O2,10/20/21,(2021-Oct-20 14:28:44),M8,22.91408333,-0.004978157,-0.004572303,1.83E-05,0.998109165,5.506518672,8.152696091,5.05758894,519.2596447,8.654327412,22.90905556,5.931976463,7.694756878,5.475525296,535.2419645,8.920699408,SMR,19,1,1,319.8527077,5.330878461,2.604019962,335.8350274,5.597250457,2.684169229,0.623434001,75.07874922
293,LP,DB,Acclimated,CH8,149,9.91,317,10/20/21,(2021-Oct-20 02:45:42),M29,22.95322222,23,-0.001921843,-0.001409873,1.24E-05,0.986372981,2.124643314,26.63950675,1.558648815,157.2804052,2.621340086,mg O2,10/20/21,(2021-Oct-20 14:28:44),M8,22.91408333,-0.004597024,-0.004085691,1.99E-05,0.997211973,5.0908919,11.12314394,4.524624666,482.3693674,8.039489457,22.99033333,5.390897717,10.50653103,4.824501375,486.8316221,8.113860369,SMR,19,1,1,325.0889622,5.418149371,3.066938739,329.551217,5.492520283,3.095310072,0.686512049,83.32760891
294,LP,DB,Acclimated,CH1,150,13.9,317,10/21/21,(2021-Oct-21 23:32:55),M14,24.99875,25,-0.002703457,-0.002378697,1.77E-05,0.99349932,2.949903912,12.01277013,2.595538736,186.7294055,3.112156758,mg O2,10/22/21,(2021-Oct-22 13:20:49),M2,24.97341667,-0.006678278,-0.006358854,1.55E-05,0.999300462,7.301014549,4.783035042,6.951804464,521.9072421,8.698454035,24.97341667,7.301014549,4.783035042,6.951804464,521.9072421,8.698454035,MMR,20,1,1,335.1778366,5.586297277,2.794992255,335.1778366,5.586297277,2.794992255,0.696832,82.92477157
295,LP,DB,Acclimated,CH2,151,11.99,317,10/22/21,(2021-Oct-22 10:54:55),M76,24.97708333,25,-0.002936596,-0.002445344,2.23E-05,0.990272447,3.224487647,16.72861817,2.685075421,223.9429042,3.732381736,mg O2,10/22/21,(2021-Oct-22 13:31:49),M3,25.00166667,-0.005636725,-0.005240794,2.10E-05,0.998114057,6.193385802,7.024136074,5.758353955,488.4100047,8.140166745,25.00833333,7.563911009,5.632002667,7.137911339,595.3220466,9.92203411,SMR,20,1,1,264.4671005,4.407785009,2.180957716,371.3791425,6.189652374,2.658365305,0.662907635,79.29198512
296,LP,DB,Acclimated,CH3,152,10.86,317,10/22/21,(2021-Oct-22 09:37:55),M69,24.9725,25,-0.002520307,-0.002037201,1.70E-05,0.991815867,2.777639895,19.16852335,2.245207343,206.7410077,3.445683461,mg O2,10/22/21,(2021-Oct-22 13:42:49),M4,25.00533333,-0.005567961,-0.005159194,1.49E-05,0.999010581,6.142685756,7.341409109,5.691726064,539.5001009,8.991668348,25.00533333,6.142685756,7.341409109,5.691726064,539.5001009,8.991668348,MMR,20,1,1,332.7590932,5.545984887,2.609545668,332.7590932,5.545984887,2.609545668,0.677031531,81.59625546
297,LP,DB,Acclimated,CH4,153,12.53,317,10/22/21,(2021-Oct-22 11:49:55),M81,24.95908333,25,-0.003190701,-0.002559437,2.84E-05,0.985605589,3.497301511,19.78448932,2.805378267,223.8929184,3.73154864,mg O2,10/22/21,(2021-Oct-22 13:42:49),M4,25.00533333,-0.005981719,-0.005559199,3.01E-05,0.996560808,6.564051801,7.063524269,6.100398409,500.8537282,8.347562136,25.00533333,6.564051801,7.063524269,6.100398409,500.8537282,8.347562136,MMR,20,1,1,276.9608098,4.616013496,2.237023537,276.9608098,4.616013496,2.237023537,0.663937831,79.2400052
298,LP,DB,Acclimated,CH5,154,12.09,317,10/22/21,(2021-Oct-22 10:21:55),M73,24.97183333,25,-0.003008175,-0.002530391,1.69E-05,0.994755524,3.302001587,15.88285798,2.777549365,229.7394016,3.828990026,mg O2,10/22/21,(2021-Oct-22 13:53:49),M5,24.98091667,-0.006564761,-0.006115971,1.77E-05,0.999015523,7.211889419,6.836352436,6.718859241,567.4712197,9.457853662,24.98091667,7.211889419,6.836352436,6.718859241,567.4712197,9.457853662,MMR,20,1,1,337.7318181,5.628863636,2.470064847,337.7318181,5.628863636,2.470064847,0.65088526,77.73917741
299,LP,DB,Acclimated,CH6,155,11.34,317,10/22/21,(2021-Oct-22 09:48:55),M70,24.97591667,25,-0.002306098,-0.001774874,2.21E-05,0.981988616,2.537574786,23.03562525,1.953028568,172.2247415,2.870412358,mg O2,10/22/21,(2021-Oct-22 14:04:49),M6,24.986,-0.005694046,-0.005193871,2.05E-05,0.998172496,6.267231369,8.784166748,5.716707315,507.700472,8.461674534,24.986,6.267231369,8.784166748,5.716707315,507.700472,8.461674534,MMR,20,1,1,335.4757306,5.591262176,2.947895103,335.4757306,5.591262176,2.947895103,0.622298783,74.37965882
300,LP,DB,Acclimated,CH7,156,14.13,317,10/22/21,(2021-Oct-22 07:47:55),M59,24.95808333,25,-0.002974221,-0.002512322,2.00E-05,0.99258547,3.242888134,15.53006671,2.739265443,193.8616733,3.231027888,mg O2,10/22/21,(2021-Oct-22 14:15:49),M7,24.98758333,-0.007032358,-0.006588903,1.56E-05,0.999341462,7.66760513,6.305930174,7.184091304,508.4282593,8.473804322,25.00666667,7.861830689,5.982792113,7.391473703,523.1050037,8.718416729,SMR,20,1,1,314.566586,5.242776434,2.622634225,329.2433305,5.487388841,2.698341528,0.658222966,77.88734197
301,LP,DB,Acclimated,CH8,157,15.67,317,10/22/21,(2021-Oct-22 11:16:55),M78,24.97308333,25,-0.003009667,-0.002415118,1.91E-05,0.992658769,3.264850191,19.75461645,2.619891558,167.191548,2.7865258,mg O2,10/22/21,(2021-Oct-22 14:26:49),M8,24.98175,-0.006961894,-0.006419085,2.40E-05,0.99835305,7.552179575,7.796870846,6.963345887,444.3743387,7.406238978,24.98175,7.552179575,7.796870846,6.963345887,444.3743387,7.406238978,MMR,20,1,1,277.1827906,4.619713177,2.657875616,277.1827906,4.619713177,2.657875616,0.681313827,80.28675317
302,UP,ME,Acclimated,CH1,158,15.1,317,10/26/21,(2021-Oct-26 11:05:09),M72,20.96044444,21,-0.002156747,-0.001808376,1.05E-05,0.994082937,2.344038807,16.15261269,1.965415297,130.1599535,2.169332558,mg O2,10/26/21,(2021-Oct-26 14:38:21),M9,20.90766667,-0.007099882,-0.006885346,1.94E-05,0.999059715,7.734327495,3.021684751,7.500620501,520.8764237,8.681273728,20.90766667,7.734327495,3.021684751,7.500620501,520.8764237,8.681273728,MMR,21,1,1,390.7164702,6.51194117,4.001817839,390.7164702,6.51194117,4.001817839,0.62695605,73.78087511
303,UP,ME,Acclimated,CH2,159,18.51,317,10/26/21,(2021-Oct-26 05:17:09),M43,21.00688889,21,-0.002904069,-0.002656621,1.60E-05,0.99356699,3.120607544,8.52073608,2.854708811,154.2252194,2.570420323,mg O2,10/26/21,(2021-Oct-26 13:21:21),M2,20.95791667,-0.008913014,-0.008747689,2.19E-05,0.999261566,9.584662598,1.854861768,9.406880356,514.3182261,8.571970436,21.02338889,10.04060809,1.760226865,9.863870606,532.894144,8.881569067,SMR,21,1,1,360.0930068,6.001550113,3.334851642,378.6689247,6.311148744,3.455298337,0.663420444,77.30491588
304,UP,ME,Acclimated,CH3,160,17.85,317,10/26/21,(2021-Oct-26 03:41:09),M35,21.019,21,-0.002881912,-0.00265012,1.13E-05,0.996748038,3.103646403,8.042983061,2.854020648,159.889112,2.664818533,mg O2,10/26/21,(2021-Oct-26 13:43:21),M4,20.94641667,-0.007293632,-0.007098874,1.65E-05,0.999364586,7.864256863,2.670246679,7.654261805,437.6364668,7.293941114,20.94641667,7.864256863,2.670246679,7.654261805,437.6364668,7.293941114,MMR,21,1,1,277.7473549,4.629122581,2.737124883,277.7473549,4.629122581,2.737124883,0.679717506,79.5122365
305,UP,ME,Acclimated,CH4,161,16.08,317,10/26/21,(2021-Oct-26 09:05:09),M62,21.00322222,21,-0.00234899,-0.002049702,1.82E-05,0.986228048,2.544689447,12.74116325,2.22046641,138.0887071,2.301478452,mg O2,10/26/21,(2021-Oct-26 13:54:21),M5,20.93983333,-0.006426403,-0.006245046,3.36E-05,0.996592582,6.972673388,2.822066457,6.775899911,434.0743056,7.23457176,21.03644444,7.884863713,2.203596188,7.711113157,479.5468381,7.992447302,SMR,21,1,1,295.9855985,4.933093309,3.14344536,341.458131,5.69096885,3.472744789,0.658533463,77.3925194
306,UP,ME,Acclimated,CH5,162,13.67,317,10/26/21,(2021-Oct-26 01:17:09),M23,20.99683333,21,-0.002199077,-0.001967658,9.94E-06,0.995481545,2.401365577,10.52344308,2.148659237,157.1806318,2.619677197,mg O2,10/26/21,(2021-Oct-26 14:05:21),M6,20.93141667,-0.005825819,-0.005595973,1.99E-05,0.998508571,6.371581308,3.945290516,6.120203915,463.6518118,7.727530196,21.03644444,7.802491601,2.757761016,7.58731753,555.0342011,9.250570019,SMR,21,1,1,306.4711799,5.107852999,2.949802443,397.8535693,6.630892822,3.531186983,0.671623735,79.81037241
307,UP,ME,Acclimated,CH6,163,15.6,317,10/26/21,(2021-Oct-26 08:05:09),M57,21.01305556,21,-0.002641105,-0.002304128,1.36E-05,0.99386543,2.865705032,12.75894656,2.500071259,160.2609781,2.671016302,mg O2,10/26/21,(2021-Oct-26 14:16:21),M7,20.92016667,-0.00743326,-0.007195159,2.25E-05,0.998845984,8.071271084,3.203173116,7.812734299,507.9801234,8.466335391,20.92016667,8.071271084,3.203173116,7.812734299,507.9801234,8.466335391,MMR,21,1,1,347.7191453,5.795319089,3.169705623,347.7191453,5.795319089,3.169705623,0.629578824,73.89074306
308,UP,ME,Acclimated,CH7,164,14.22,317,10/26/21,(2021-Oct-26 04:05:09),M37,21.00233333,21,-0.002492024,-0.002232049,1.11E-05,0.995625647,2.716325836,10.43228894,2.432950876,171.0935918,2.851559864,mg O2,10/26/21,(2021-Oct-26 14:16:21),M7,20.92016667,-0.007168712,-0.006937534,3.05E-05,0.99772189,7.815760284,3.224819324,7.563716136,534.5382428,8.908970714,21.03644444,7.824343474,2.65080502,7.616935385,535.6494645,8.927491074,SMR,21,1,1,363.444651,6.05741085,3.124244673,364.5558726,6.075931211,3.13073949,0.630979796,74.45718622
309,UP,ME,Acclimated,CH8,165,14.16,317,10/26/21,(2021-Oct-26 10:29:09),M69,20.95433333,21,-0.002579953,-0.002161389,1.55E-05,0.990952189,2.812726841,16.22372319,2.356397825,166.4122758,2.773537929,mg O2,10/26/21,(2021-Oct-26 14:27:21),M8,20.91241667,-0.006093755,-0.005817574,2.40E-05,0.997991908,6.66066911,4.532189801,6.358794943,475.2462589,7.920770981,21.0233889,7.32393478,3.22705843,7.08758713,500.535814,8.342263567,SMR,21,1,1,308.8339831,5.147233052,2.855836546,334.1235382,5.568725637,3.007805835,0.705024,83.8996403
310,UP,ME,Acclimated,CH1,166,18.56,317,10/28/21,(2021-Oct-28 11:05:32),M77,23.01616667,23,-0.003670363,-0.00313319,2.68E-05,0.991440591,3.943379019,14.63540795,3.366249412,181.3711968,3.02285328,mg O2,10/28/21,(2021-Oct-28 13:19:57),M2,23.019,-0.00704867,-0.006643753,2.40E-05,0.998463687,7.577038395,5.744593901,7.141768309,388.139582,6.468993034,23.03975,8.370641728,5.195736744,7.93572522,427.571402,7.126190033,SMR,22,1,1,206.7683852,3.446139754,2.140028786,246.2002052,4.103336753,2.357438279,0.659241637,76.76887717
311,UP,ME,Acclimated,CH2,167,19.14,317,10/28/21,(2021-Oct-28 09:04:32),M66,23.07816667,23,-0.004093636,-0.003636057,2.97E-05,0.992067625,4.389590033,11.17781802,3.898929647,203.7058332,3.39509722,mg O2,10/28/21,(2021-Oct-28 13:30:57),M3,22.984,-0.007901825,-0.007504519,2.52E-05,0.998670475,8.48418972,5.02802945,8.057602163,429.738782,7.162313033,23.04508333,9.32836021,5.30387176,8.833595947,461.5253891,7.692089818,SMR,22,1,1,226.0329488,3.767215813,2.109604694,257.8195559,4.296992598,2.265646407,0.705423964,82.35833248
312,UP,ME,Acclimated,CH3,168,15.12,317,10/28/21,(2021-Oct-28 04:40:32),M42,23.01933333,23,-0.002949919,-0.00256026,1.45E-05,0.996218793,3.205877114,13.20911622,2.78240908,184.0217646,3.06702941,mg O2,10/28/21,(2021-Oct-28 13:41:57),M4,22.95883333,-0.006712119,-0.0063523,1.67E-05,0.999184114,7.299348753,5.360739591,6.908049675,463.0060104,7.71676684,22.9588333,7.29934875,5.36073959,6.90804967,463.00601,7.716766833,MMR,22,1,1,278.9842458,4.64973743,2.516039401,278.9842454,4.649737424,2.516039399,0.683659536,80.78487779
313,UP,ME,Acclimated,CH4,169,20.56,317,10/28/21,(2021-Oct-28 12:55:32),M87,23.05483333,23,-0.003701037,-0.003241564,5.17E-05,0.970871174,3.949687652,12.41472103,3.459344948,168.2560773,2.804267954,mg O2,10/28/21,(2021-Oct-28 14:03:57),M6,22.97983333,-0.007279708,-0.006886603,3.46E-05,0.997034277,7.783987471,5.399998903,7.363652233,368.5511628,6.14251938,23.03975,10.42763553,3.912379578,10.01966685,487.3378816,8.122298027,SMR,22,1,1,200.2950855,3.338251426,2.190418134,319.0818044,5.318030073,2.896405821,0.723096752,84.20482361
314,UP,ME,Acclimated,CH5,170,14.96,317,10/28/21,(2021-Oct-28 03:12:32),M34,23.04608333,23,-0.002894795,-0.002453096,1.97E-05,0.992431163,3.147637979,15.25837088,2.667359702,178.2994453,2.971657422,mg O2,10/28/21,(2021-Oct-28 14:14:57),M7,22.96316667,-0.00658866,-0.006148401,1.62E-05,0.99918521,7.159870945,6.682079092,6.681442706,441.3106147,7.355176911,22.96316667,7.159870945,6.682079092,6.681442706,441.3106147,7.355176911,MMR,22,1,1,263.0111693,4.383519489,2.475109296,263.0111693,4.383519489,2.475109296,0.632546858,74.38854685
