"FishIDs","Stock","Pond","Trial","Chamber.No","Ind","Mass","Volume","SMR.Start.Date","SMR.Date.Time","SMR.Phase","SMR.Temp.true","Temp.factor","Slope.with.BR.SMR","Slope.SMR","SE.SMR","R2.SMR","MR.abs.with.BR","BR.SMR","SMR.abs","SMR","SMR.units","DO.unit","MMR.Date","MMR.Date.Time","MMR.Phase","MMR.Temp.true","Slope.with.BR.MMR","Slope.MMR","SE.MMR","R2.MMR","MR.abs.with.BR.MMR","BR.MMR","MMR.abs","MMR","MMR.units","MMR.Best.Temp","MMR.Best","MMR.Best.units","DO.unit.1","Trial.Best.MMR","Experiment","test.Num","Replicate","AS.absolute","AS.absolute.units","AS.factorial","AS.Best.absolute","AS.Best.absolute.units","AS.Best.factorial","K","relative.weight","SMR.nm","SMR.nm.units","MMR.nm","MMR.nm.units","SMR.ms","SMR.ms.units","MMR.ms","MMR.ms.units","MMR.Best.ms","MMR.Best.ms.units","AS.ms","AS.ms.units","AS.Best.ms","AS.Best.ms.units"
201,"LP","BC","Acute","CH1",57,8.74,317,"","(2021-Sep-23 08:07:26)","M58",27.07633333,"27",-0.003046748,-0.002396719,1.43e-05,0.995813684,3.381085845,21.33518586,2.659724896,304.3163497,5.071939161,"mg O2","","(2021-Sep-23 13:52:49)","M2",27.0765,-0.005613935,-0.005016266,3.63e-05,0.99697609,6.23382532,10.64616539,5.570161966,651.4809317,10.85801553,27.11425,677.7995453,11.29665909,"mg O2","SMR",8,1,1,347.164582,5.786076367,2.140801611,373.4831956,6.224719927,2.227286,NA,NA,2.659724896378,0.04432874826714,5.693943343058,0.0948990557322,302.800940900993,5.04668234768654,650.743057896431,10.845717633272,677.031862772067,11.2838643811992,347.942116995438,5.79903528558542,374.230921871073,6.23718203351268
202,"LP","BC","Acute","CH2",58,8.75,317,"","(2021-Sep-23 04:05:26)","M36",27.10925,"27",-0.003474734,-0.003227159,2.5e-05,0.992981778,3.855912776,7.12502229,3.581178131,409.2775007,6.821291678,"mg O2","","(2021-Sep-23 14:02:49)","M3",27.0295,-0.005865949,-0.005470192,5.09e-05,0.99500138,6.515567492,6.746676876,6.075983207,718.2013247,11.97002208,27.0945,850.7766068,14.17961011,"mg O2","SMR",8,1,1,308.923824,5.1487304,1.75480285,441.4991061,7.358318435,2.078728015,NA,NA,3.581178131125,0.0596863021825,6.284261591125,0.1047376932,407.155931565346,6.78593219242416,717.354495623175,11.955908262051,849.773458596644,14.1628909732813,310.198564057829,5.16997606962679,442.617527031298,7.37695878085717
203,"LP","BC","Acute","CH3",59,8.13,317,"","(2021-Sep-23 09:02:26)","M63",27.08766667,"27",-0.003082293,-0.002478599,1.71e-05,0.994409144,3.427300602,19.58589491,2.756033108,338.9954622,5.649924371,"mg O2","","(2021-Sep-23 14:02:49)","M3",27.0295,-0.00680499,-0.006325388,3.6e-05,0.998125693,7.571095451,7.047790871,7.037500477,885.2201858,14.75366976,27.0295,885.2201858,14.75366976,"mg O2","MMR",8,1,1,546.2247236,9.103745393,2.611303939,546.2247236,9.103745393,2.611303939,NA,NA,2.756033107686,0.04593388513623,7.196840110554,0.1199473351488,341.711244437587,5.69518740830113,886.825094223632,14.7804182337212,886.825094223632,14.7804182337212,545.113849786045,9.08523082542003,545.113849786045,9.08523082542003
204,"LP","BC","Acute","CH4",60,8.08,317,"","(2021-Sep-23 11:25:26)","M76",27.07283333,"27",-0.00278521,-0.002231831,1.48e-05,0.994866116,3.097465961,19.86851463,2.482045484,307.183847,5.119730783,"mg O2","","(2021-Sep-23 14:42:49)","M7",27.03366667,-0.005672519,-0.005142593,5.47e-05,0.9934739,6.303371395,9.341994733,5.714510771,686.0156988,11.43359498,27.03366667,686.0156988,11.43359498,"mg O2","MMR",8,1,1,378.8318518,6.313864197,2.233241446,378.8318518,6.313864197,2.233241446,NA,NA,2.48204548376,0.04136742472664,5.543006846304,0.0923834474384,309.987449798178,5.16645749629992,687.43202756352,11.457200459392,687.43202756352,11.457200459392,377.444577765342,6.29074296309208,377.444577765342,6.29074296309208
205,"LP","BC","Acute","CH5",61,7.93,317,"","(2021-Sep-23 05:00:26)","M41",27.0845,"27",-0.003190019,-0.002471706,1.39e-05,0.996288181,3.549380552,22.51751661,2.750148197,346.8030513,5.780050855,"mg O2","","(2021-Sep-23 14:32:49)","M6",27.00833333,-0.005865417,-0.005195178,4.68e-05,0.995313458,6.534403442,11.42696731,5.787719297,767.6020287,12.79336715,27.11425,797.3733475,13.28955579,"mg O2","SMR",8,1,1,420.7989774,7.01331629,2.213365845,450.5702962,7.509504937,2.299210876,NA,NA,2.750148196809,0.04583580328015,6.087084087591,0.1014514014995,351.146011098308,5.85243351830513,769.773658277184,12.8295609763005,799.629203374198,13.3271533878986,418.627647178876,6.97712745799541,448.48319227589,7.47471986959345
206,"LP","BC","Acute","CH6",62,7.09,317,"","(2021-Sep-23 02:15:26)","M26",27.10125,"27",-0.003143634,-0.002385616,3.13e-05,0.980450968,3.507277548,24.11279091,2.661575046,375.398455,6.256640917,"mg O2","","(2021-Sep-23 14:22:49)","M5",27.04966667,-0.006605861,-0.00589461,0.000161569,0.958244817,7.377848781,10.76696786,6.583478174,973.8873039,16.23145507,27.04966667,973.8873039,16.23145507,"mg O2","MMR",8,1,1,598.4888489,9.974814148,2.594276271,598.4888489,9.974814148,2.594276271,NA,NA,2.66157504595,0.04435958410153,6.904860984651,0.1150810164463,387.806993443685,6.46344989107243,981.103336587741,16.3517222814994,981.103336587741,16.3517222814994,593.296343144056,9.88827239042697,593.296343144056,9.88827239042697
207,"LP","BC","Acute","CH7",63,10.17,317,"","(2021-Sep-23 12:31:26)","M82",27.11008333,"27",-0.003565539,-0.002516876,1.91e-05,0.993242319,3.938451422,29.41106286,2.780110998,273.3639133,4.556065222,"mg O2","","(2021-Sep-23 15:12:49)","M10",27.00183333,-0.006668514,-0.005824594,6.32e-05,0.993226269,7.37100213,12.65529168,6.438180311,646.4036457,10.7733941,27.11833333,742.5768732,12.37628122,"mg O2","SMR",8,1,1,373.0397324,6.217328873,2.364626837,469.2129599,7.820215998,2.716440748,NA,NA,2.780110998261,0.04633518330774,6.573925076769,0.109565417997,264.712304240137,4.4118717376584,641.701692386862,10.6950282114113,737.175353866951,12.2862558977825,376.989388146725,6.28315647375294,472.463049626814,7.87438416012411
208,"LP","BC","Acute","CH8",64,7.98,317,"","(2021-Sep-23 09:46:26)","M67",27.0835,"27",-0.003422308,-0.002411495,2.08e-05,0.991254374,3.807221554,29.53599513,2.682720781,336.180549,5.60300915,"mg O2","","(2021-Sep-23 15:22:49)","M11",27.0505,-0.005774182,-0.004960158,4.85e-05,0.994486437,6.429020262,14.09765287,5.522679303,715.3729667,11.92288278,27.09033333,805.5814967,13.42635828,"mg O2","SMR",8,1,1,379.1924177,6.319873628,2.127942764,469.4009477,7.823349128,2.396276343,NA,NA,2.68272078102,0.044712013017,5.708676274266,0.0951446045844,340.007113183706,5.66678521972844,717.213337330515,11.9535556238462,807.653938064191,13.4608989694075,377.206224146809,6.28677040411776,467.646824880484,7.79411374967903
209,"LP","DB","Acute","CH1",65,9.54,317,"","(2021-Sep-30 08:11:04)","M66",27.046,"27",-0.002705396,-0.002174944,5.52e-05,0.964173561,2.994483565,19.60717908,2.40734981,252.3427474,4.205712457,"mg O2","","(2021-Sep-30 13:28:13)","M2",27.06883333,-0.005040679,-0.004746809,4.36e-05,0.995139984,5.58710922,5.829976048,5.26138209,577.5391976,9.625653294,26.99583333,606.2594387,10.10432398,"mg O2","SMR",9,1,1,325.1964502,5.419940837,2.288709319,353.9166913,5.898611521,2.40252373,NA,NA,2.407349810196,0.04012249683978,5.509723945104,0.09182873242476,247.17418921627,4.11956982059767,574.832344052851,9.58053906821106,603.417976996695,10.0569662849371,327.658154836581,5.46096924761339,356.243787780425,5.93739646433944
210,"LP","DB","Acute","CH2",66,14.82,317,"","(2021-Sep-30 08:31:04)","M68",27.03166667,"27",-0.004331374,-0.003878072,8.71e-05,0.97157519,4.71187691,10.46555762,4.218752717,284.6661752,4.744436254,"mg O2","","(2021-Sep-30 14:58:13)","M11",26.9785,-0.00902247,-0.008666973,6e-05,0.9972254,9.82579503,3.940137459,9.4386452,651.3902829,10.85650472,27.00133333,672.3512202,11.20585367,"mg O2","SMR",9,1,1,366.7241077,6.112068462,2.288260213,387.6850449,6.461417416,2.36189361,NA,NA,4.218752716464,0.07031254528428,9.653603992578,0.1608933999504,257.661784888893,4.29436308208497,636.817668051733,10.6136278057504,657.309676547988,10.9551612757998,379.15588316284,6.31926472366539,399.647891659095,6.66079819371482
211,"LP","DB","Acute","CH3",67,11.56,317,"","(2021-Sep-30 10:41:04)","M81",27.07233333,"27",-0.003011645,-0.002448549,5.3e-05,0.973863118,3.31155702,18.69730227,2.692385194,232.9052936,3.881754893,"mg O2","","(2021-Sep-30 13:58:13)","M5",27.03166667,-0.005239974,-0.004917424,3.85e-05,0.996463466,5.771034349,6.155551063,5.415795382,489.2317419,8.153862364,27.0085,666.5340154,11.10890026,"mg O2","SMR",9,1,1,256.3264483,4.272107471,2.100560852,433.6287218,7.227145364,2.861824243,NA,NA,2.692385194016,0.04487308656308,5.655518936364,0.09425864892784,220.412981193724,3.67354968624661,483.147340414401,8.05245567258578,658.244568485227,10.970742811379,262.734359220677,4.37890598633917,437.831587291502,7.29719312513237
212,"LP","DB","Acute","CH4",68,12.17,317,"","(2021-Sep-30 02:11:04)","M30",26.98683333,"27",-0.004033483,-0.003674008,8.23e-05,0.971606636,4.42629602,8.912287066,4.031811812,331.2910281,5.521517135,"mg O2","","(2021-Sep-30 14:08:13)","M6",27.00266667,-0.00774554,-0.007399347,8.37e-05,0.992641792,8.518266148,4.469577799,8.137535615,706.9970126,11.78328354,26.99683333,727.2131779,12.12021963,"mg O2","SMR",9,1,1,375.7059845,6.261766408,2.134066282,395.9221498,6.598702497,2.195088657,NA,NA,4.031811811977,0.06719686353295,8.604153643342,0.1434025606818,310.644340693012,5.17740567821686,696.74458551082,11.6124097552287,716.667588665765,11.9444598094536,386.100244817808,6.43500407701181,406.023247972754,6.76705413123673
213,"LP","DB","Acute","CH5",69,17.98,317,"","(2021-Sep-30 03:11:04)","M36",26.96883333,"27",-0.005201946,-0.004765812,5.87e-05,0.991309157,5.599748758,8.384043098,5.130263409,285.331669,4.755527817,"mg O2","","(2021-Sep-30 14:08:13)","M6",27.00266667,-0.009757778,-0.009373662,4.23e-05,0.998817553,10.52434898,3.936506264,10.11005733,581.0377773,9.683962956,26.99583333,656.2426773,10.93737796,"mg O2","SMR",9,1,1,295.7061083,4.928435138,2.036359228,370.9110083,6.181850138,2.29992934,NA,NA,5.13026340862,0.08550439014966,10.447059235854,0.17411765394888,249.46765970237,4.15779432866427,563.588054938074,9.39313424993787,636.534401920481,10.6089067035245,314.120395235704,5.23533992127359,387.066742218111,6.45111237486025
214,"LP","DB","Acute","CH6",70,10.12,317,"","(2021-Sep-30 07:41:04)","M63",27.03083333,"27",-0.003341623,-0.002782614,6.63e-05,0.967900119,3.691718281,16.7286838,3.074142403,303.7690121,5.062816869,"mg O2","","(2021-Sep-30 14:28:13)","M8",26.9865,-0.006033027,-0.005573967,4.6e-05,0.99607238,6.682253046,7.609122801,6.173792205,661.7140628,11.02856771,26.999,665.7307287,11.09551214,"mg O2","SMR",9,1,1,357.9450506,5.965750844,2.178346165,361.9617165,6.032695276,2.191568929,NA,NA,3.074142402452,0.05123570671428,6.696546315536,0.1116091052252,294.415163396814,4.90691939059304,657.032523339191,10.9505420523434,661.020771859285,11.0170128593568,362.617359942377,6.04362266175039,366.605608462471,6.11009346876375
215,"LP","DB","Acute","CH7",71,13.12,317,"","(2021-Sep-30 10:51:04)","M82",27.07433333,"27",-0.004377152,-0.003726848,6.08e-05,0.984845508,4.788464245,14.85678008,4.077052644,310.7509637,5.179182728,"mg O2","","(2021-Sep-30 14:38:13)","M9",26.96983333,-0.008234563,-0.007761004,4.12e-05,0.998370797,9.026135594,5.750874707,8.507053845,679.4771442,11.32461907,26.99683333,796.8532971,13.28088828,"mg O2","SMR",9,1,1,368.7261805,6.145436342,2.186564882,486.1023334,8.101705556,2.564282626,NA,NA,4.077052643744,0.06795087739136,8.914740131904,0.1485790021984,287.483978244531,4.79139963710048,667.578430259165,11.1263071709861,782.899142032477,13.0483190289622,380.094452014634,6.3349075338856,495.415163787946,8.2569193918617
216,"LP","DB","Acute","CH8",72,11.69,317,"","(2021-Sep-30 07:21:04)","M61",27.01116667,"27",-0.003513733,-0.002910583,5.75e-05,0.97790387,3.862000559,17.16551681,3.199068204,273.658529,4.560975483,"mg O2","","(2021-Sep-30 14:18:13)","M7",26.9955,-0.006758234,-0.006289186,4.68e-05,0.996804898,7.440491149,6.940398377,6.924091422,619.3283919,10.32213987,26.99683333,632.0066834,10.53344472,"mg O2","SMR",9,1,1,345.6698629,5.761164382,2.263143028,358.3481544,5.97246924,2.309471902,NA,NA,3.19906820401,0.05331780339627,7.239948901311,0.1206658150803,258.461609022848,4.30769348339931,611.34770966882,10.1891284994159,623.862628365282,10.3977104694643,352.886100645972,5.8814350160166,365.401019342434,6.09001698606501
217,"UP","LF","Acute","CH1",73,19.42,317,"","(2021-Oct-02 00:06:58)","M23",30.99033333,"31",-0.008148398,-0.00741359,6.18e-05,0.995970254,8.72928051,9.017820904,7.942089628,408.9644504,6.816074174,"mg O2","","(2021-Oct-02 11:30:44)","M2",30.9325,-0.010654385,-0.009934498,5.27e-05,0.998368955,11.37517553,6.756721006,10.60658666,519.1672372,8.652787287,30.9325,519.1672372,8.652787287,"mg O2","MMR",10,1,1,210.3639415,3.506065691,1.269467888,110.2027868,NA,1.836713113,NA,NA,7.942089626768,0.13236816045908,10.082227746424,0.16803712911354,352.655672375058,5.87759454015918,501.999037746009,8.36665062942245,501.999037746009,8.36665062942245,149.34336537095,2.48905608926327,149.34336537095,2.48905608926327
218,"UP","LF","Acute","CH2",74,15.68,317,"","(2021-Oct-02 00:16:28)","M24",30.99766667,"31",-0.006673765,-0.006026486,8.55e-05,0.988412068,7.239380385,9.698860732,6.537242964,416.9160053,6.948600089,"mg O2","","(2021-Oct-02 11:40:14)","M3",30.9605,-0.009897755,-0.009263495,7.22e-05,0.996491264,10.73304607,6.408113386,10.0452603,636.5817684,10.60969614,30.9605,636.5817684,10.60969614,"mg O2","MMR",10,1,1,102.2512319,1.704187198,1.526882538,219.665763,NA,3.66109605,NA,NA,6.537242963104,0.10895404939552,9.981602128512,0.1663600354752,373.568709640627,6.22614516127447,620.913299258024,10.3485549876337,620.913299258024,10.3485549876337,247.344589617397,4.12240982635926,247.344589617397,4.12240982635926
219,"LP","DB","Acute","CH5",75,12.64,317,"","(2021-Oct-01 23:19:28)","M18",30.97816667,"31",-0.006327171,-0.005549781,5.06e-05,0.995188332,6.932656423,12.28653382,6.080873247,481.0817442,8.01802907,"mg O2","","(2021-Oct-02 11:49:44)","M4",30.89033333,-0.010118814,-0.009324225,4e-05,0.998931811,11.08386551,7.852589136,10.21349509,802.3169746,13.37194958,30.89033333,802.3169746,13.37194958,"mg O2","MMR",10,1,1,155.5000242,2.591667069,1.667735233,321.2352304,NA,5.353920507,NA,NA,6.080873246688,0.1013478874448,10.141286558944,0.1690214426912,448.045544755386,7.4674257459231,789.46380785684,13.1577301342273,789.46380785684,13.1577301342273,341.418263101454,5.69030438830416,341.418263101454,5.69030438830416
220,"LP","DB","Acute","CH6",76,13.05,317,"","(2021-Oct-02 00:16:28)","M24",30.99766667,"31",-0.006697841,-0.005841926,6.85e-05,0.992084846,7.328911063,12.77896888,6.392351798,489.8353868,8.163923114,"mg O2","","(2021-Oct-02 12:08:44)","M6",30.95383333,-0.010066374,-0.009158108,6.44e-05,0.997140001,11.02823661,9.022772611,10.0331839,791.26056,13.187676,30.95383333,791.26056,13.187676,"mg O2","MMR",10,1,1,312.4815878,5.208026463,1.615360142,301.4251731,NA,5.023752886,NA,NA,6.39235179774,0.1065391966377,10.325950308,0.1720991718,453.594590803535,7.55990984734292,777.573625814041,12.959560430234,777.573625814041,12.959560430234,323.979035010506,5.39965058289109,323.979035010506,5.39965058289109
221,"LP","DB","Acute","CH8",77,15.2,317,"","(2021-Oct-02 08:20:58)","M75",31.00983333,"31",-0.006711909,-0.005505726,4.38e-05,0.996339969,7.292354892,17.97078195,5.981861695,393.5435326,6.559058876,"mg O2","","(2021-Oct-02 12:27:44)","M8",30.94183333,-0.009760011,-0.008773055,4.02e-05,0.998784918,10.62021919,10.11224109,9.546277022,647.6443027,10.79407171,30.94183333,647.6443027,10.79407171,"mg O2","MMR",10,1,1,397.7170274,6.628617124,1.645673856,254.1007701,NA,4.235012836,NA,NA,5.98186169552,0.0996976949152,9.84419340104,0.164069889992,354.597412321939,5.90995687143163,632.503401844351,10.5417233624448,632.503401844351,10.5417233624448,277.905989522412,4.63176649101319,277.905989522412,4.63176649101319
